Date,Flow,Port,Region,Volume (10^3 m3),Volume (MCF),Value (CN$),Value (US$),Price (CN$/GJ),Price (US$/MMBTU),Price (US$/kCF)
01/01/1993,Exports,Niagara Falls,East,596565.2,21059325.38,72771117.48,56961463.33,3.23,2.66,2.75842
01/01/1993,Exports,Ojibway (Windsor),MidWest,11170.5,394329.3947,1112405,870733.04,2.63,2.17,2.25029
01/01/1993,Exports,Philipsburg,East,28370.1,1001491.819,3229890,2528190.68,3.02,2.49,2.58213
01/01/1993,Exports,Reagan Field,MidWest,347.7,12274.14445,21895,17138.27,1.35,1.11,1.15107
01/01/1993,Exports,Sprague,MidWest,21443.1,756962.0557,2396252.68,1875662.54,2.96,2.44,2.53028
01/01/1993,Exports,St Clair,MidWest,113920,4021485.577,9613658,7525073.77,2.24,1.85,1.91845
01/01/1993,Exports,Total,Total,5498236.68,194093043.5,520549304.6,407459046.3,2.49,2.06,2.13622
01/01/1993,Imports,Cardston,MidWest,56.9,2008.624731,5297.48,4146.59,2.46,2.03,2.10511
01/01/1993,Imports,Emerson,MidWest,39270.1,1386272.303,4746577,3715374.74,3.2,2.64,2.73768
01/01/1993,Imports,Huntingdon,West,2426.4,85654.25391,323000,252827.68,3.45,2.85,2.95545
01/01/1993,Imports,Iroquois,East,36074.8,1273475.14,4152114,3250059.88,3.03,2.5,2.5925
01/01/1993,Imports,Kingsgate,West,59.8,2110.99752,7168,5610.74,3.15,2.6,2.6962
01/01/1993,Imports,Ojibway (Windsor),MidWest,38344.4,1353594.203,3392692.73,2655624.23,2.34,1.93,2.00141
01/01/1993,Imports,Rainy River,East,19268.6,680200.1141,2097214,1641590.54,2.88,2.38,2.46806
01/01/1993,Imports,St Clair,MidWest,61783.9,2181031.099,3084102.12,2414075.47,1.32,1.09,1.13033
01/01/1993,Imports,Total,Total,197284.9,6964346.735,17808165.33,13939309.87,2.38,1.97,2.04289
02/01/1993,Exports,Aden,MidWest,20375,719257.0983,1068591,848259.77,1.42,1.19,1.23403
02/01/1993,Exports,Cardston,MidWest,32215.7,1137245.198,1919899.46,1524038.17,1.55,1.3,1.3481
02/01/1993,Exports,Cornwall,East,42173.5,1488765.116,4826212.71,3831102.89,3.02,2.53,2.62361
02/01/1993,Exports,Emerson,MidWest,928179,32765611.5,74917086.05,59470040.41,2.13,1.79,1.85623
02/01/1993,Exports,Highwater,East,25232.93,890746.7001,3142319.85,2494409.46,3.29,2.76,2.86212
02/01/1993,Exports,Huntingdon,West,604308.6,21332674.85,47253819.11,37510622.48,2.02,1.69,1.75253
02/01/1993,Exports,Iroquois,East,515065.6,18182311.11,63443410.85,50362105.7,3.25,2.72,2.82064
02/01/1993,Exports,Kingsgate,West,1167112.5,41200193.87,101639636,80682706.4,2.29,1.92,1.99104
02/01/1993,Exports,Monchy,MidWest,1109519,39167087.92,69457414.47,55136090.61,1.64,1.37,1.42069
02/01/1993,Exports,Niagara Falls,East,557690,19686993.43,64006432.51,50809038.74,3.03,2.54,2.63398
02/01/1993,Exports,Ojibway (Windsor),MidWest,13290.4,469163.9038,1060728,842018.03,2.1,1.76,1.82512
02/01/1993,Exports,Philipsburg,East,28977.5,1022933.623,3251022,2580698.47,2.97,2.49,2.58213
02/01/1993,Exports,Reagan Field,MidWest,330.1,11652.84752,20820,16527.15,1.35,1.13,1.17181
02/01/1993,Exports,Sprague,MidWest,18353.4,647892.6738,2006190.66,1592537.11,2.89,2.42,2.50954
02/01/1993,Exports,Total,Total,5062823.23,178722529.9,438013582.7,347700195.4,2.27,1.9,1.9703
02/01/1993,Imports,Cardston,MidWest,2787.2,98390.84095,259831.15,206256.94,2.46,2.06,2.13622
02/01/1993,Imports,Emerson,MidWest,13000,458912.5044,2304695,1829493.27,4.69,3.93,4.07541
02/01/1993,Imports,Huntingdon,West,404.4,14275.70898,53200,42230.77,3.41,2.86,2.96582
02/01/1993,Imports,Iroquois,East,13199,465937.3959,1191832,946089.88,2.38,2,2.074
02/01/1993,Imports,Ojibway (Windsor),MidWest,40454.9,1428096.883,3569623,2833607.6,2.34,1.96,2.03252
02/01/1993,Imports,Sarnia,MidWest,4776.5,168615.0444,371708,295066.06,2.06,1.72,1.78364
02/01/1993,Imports,St Clair,MidWest,74249,2621061.119,3738400.11,2967584.8,1.32,1.11,1.15107
02/01/1993,Imports,Total,Total,154811.1,5464980.74,12044373.55,9560961.58,2.05,1.72,1.78364
02/01/1993,Imports,Windsor (Ojibway),East,5940.1,209691.2437,555084.29,440632.26,2.48,2.08,2.15696
03/01/1993,Exports,Aden,MidWest,21597,762394.8737,1142210,916065.33,1.44,1.21,1.25477
03/01/1993,Exports,Cardston,MidWest,38240.3,1349919.373,2281021.6,1829405.11,1.56,1.32,1.36884
03/01/1993,Exports,Cornwall,East,45230.1,1596666.036,4736074.25,3798385.08,2.77,2.35,2.43695
03/01/1993,Exports,Emerson,MidWest,986142.6,34811782.33,88201494.8,70738595.79,2.37,2,2.074
03/01/1993,Exports,Highwater,East,27677.9,977056.4928,2752608.79,2207623.36,2.63,2.23,2.31251
03/01/1993,Exports,Huntingdon,West,647257.3,22848805.27,49674783.74,39839738.04,1.99,1.68,1.74216
03/01/1993,Exports,Iroquois,East,594679.8,20992768.95,70806175.51,56787353.09,3.14,2.66,2.75842
03/01/1993,Exports,Kingsgate,West,1166707.4,41185893.45,101504749.4,81407956.38,2.28,1.93,2.00141
03/01/1993,Exports,Monchy,MidWest,1275242.8,45017297.47,89139221.98,71490663.59,1.83,1.55,1.60735
03/01/1993,Exports,Niagara Falls,East,635019.5,22416799.16,74596839.66,59827508.59,3.1,2.62,2.71694
03/01/1993,Exports,Ojibway (Windsor),MidWest,19489,687980.4461,1513465,1213816.04,2.05,1.73,1.79401
03/01/1993,Exports,Philipsburg,East,24049.8,848981.073,2722217,2183248.8,3,2.54,2.63398
03/01/1993,Exports,Reagan Field,MidWest,345.6,12200.01243,21190,16994.62,1.3,1.1,1.1407
03/01/1993,Exports,Sprague,MidWest,18311.8,646424.1538,2089414.49,1675734.04,3.02,2.56,2.65472
03/01/1993,Exports,St Clair,MidWest,56228.2,1984909.545,4423934,3548045.07,2.11,1.79,1.85623
03/01/1993,Exports,Total,Total,5564482.6,196431588.1,496415508.3,398130848.7,2.34,1.98,2.05326
03/01/1993,Exports,Windsor (Ojibway),East,8263.5,291709.4985,810108,649715.77,2.61,2.21,2.29177
03/01/1993,Imports,Cardston,MidWest,3908,137956.159,375012.4,300764.18,2.54,2.15,2.22955
03/01/1993,Imports,Emerson,MidWest,104.1,3674.830132,2925700.12,2346444.57,744.3,629.8,653.1026
03/01/1993,Imports,Iroquois,East,15213.7,537058.2438,1465200,1175106.96,2.54,2.15,2.22955
03/01/1993,Imports,Ojibway (Windsor),MidWest,39569.7,1396848.471,3821454,3064849.3,2.57,2.17,2.25029
03/01/1993,Imports,St Clair,MidWest,71598.1,2527481.799,3857177.98,3093500.34,1.42,1.2,1.2444
03/01/1993,Imports,Total,Total,190792.7,6735165.83,18138538.91,14547313.23,2.52,2.13,2.20881
03/01/1993,Imports,Windsor (Ojibway),East,60399.1,2132146.327,5693994.41,4566647.88,2.51,2.13,2.20881
04/01/1993,Exports,Aden,MidWest,16334.8,576634.1521,855168,677629.16,1.42,1.19,1.23403
04/01/1993,Exports,Cardston,MidWest,32931.4,1162510.096,2115503.31,1676310.07,1.68,1.41,1.46217
04/01/1993,Exports,Cornwall,East,41730.1,1473112.669,4751909.17,3765379.69,3.01,2.52,2.61324
04/01/1993,Exports,Emerson,MidWest,943891.5,33320277.86,92300957.47,73138635.08,2.59,2.16,2.23992
04/01/1993,Exports,Highwater,East,23717.3,837243.5032,2924689.09,2317503.24,3.26,2.72,2.82064
04/01/1993,Exports,Huntingdon,West,581862.4,20540302.4,43060121.23,34120539.8,1.91,1.6,1.6592
04/01/1993,Exports,Iroquois,East,548106.2,19348676.07,59037763.45,46781112.08,2.84,2.38,2.46806
04/01/1993,Exports,Kingsgate,West,1198499.8,42308195.75,110827707.1,87819102.29,2.44,2.04,2.11548
04/01/1993,Exports,Monchy,MidWest,1061771.7,37481562.31,83083990.59,65835174.79,2.05,1.72,1.78364
04/01/1993,Exports,Niagara Falls,East,595191.1,21010818.33,70052625.89,55509212.27,3.11,2.6,2.6962
04/01/1993,Exports,Ojibway (Windsor),MidWest,16980,599410.3327,1238556,981423.14,1.92,1.61,1.66957
04/01/1993,Exports,Philipsburg,East,16489.7,582102.2711,2224128,1762383.52,3.57,2.98,3.09026
04/01/1993,Exports,Reagan Field,MidWest,317.4,11204.5253,18835,14924.72,1.27,1.06,1.09922
04/01/1993,Exports,Sprague,MidWest,16207.8,572150.93,2101661.13,1665341.62,3.43,2.87,2.97619
04/01/1993,Exports,St Clair,MidWest,8209.8,289813.8368,617303,489146.59,1.99,1.66,1.72142
04/01/1993,Exports,Total,Total,5102241,180114015,475210918.4,376553818.1,2.45,2.05,2.12585
04/01/1993,Imports,Iroquois,East,14056,496190.3202,1523935,1207555.47,2.86,2.39,2.47843
04/01/1993,Imports,Ojibway (Windsor),MidWest,29712.9,1048893.95,3065004,2428687.8,2.75,2.3,2.3851
04/01/1993,Imports,Sarnia,MidWest,1662.4,58684.31903,129106,102302.69,2.06,1.72,1.78364
04/01/1993,Imports,St Clair,MidWest,34677.3,1224142.045,2499156.98,1980314.56,1.9,1.59,1.64883
04/01/1993,Imports,Total,Total,80108.6,2827910.635,7217201.98,5718860.52,2.38,1.99,2.06363
05/01/1993,Exports,Aden,MidWest,9373.1,330879.4458,496829,391177.76,1.41,1.17,1.21329
05/01/1993,Exports,Cardston,MidWest,17561.5,619937.8421,1110529.55,874374.2,1.67,1.39,1.44143
05/01/1993,Exports,Cornwall,East,34843.71,1230016.478,4761614.39,3749051.75,3.62,3.01,3.12137
05/01/1993,Exports,Emerson,MidWest,790508.3,27905703.36,88443982.06,69636270.06,2.96,2.46,2.55102
05/01/1993,Exports,Highwater,East,18224.6,643345.9099,2562409.24,2017510.04,3.72,3.09,3.20433
05/01/1993,Exports,Huntingdon,West,547291.8,19319926.97,41388309.09,32587038.73,1.96,1.62,1.67994
05/01/1993,Exports,Iroquois,East,566963,20014339.25,66221192.96,52139181.99,3.11,2.59,2.68583
05/01/1993,Exports,Kingsgate,West,1031412.3,36409846.29,94183080,74154942.39,2.41,2,2.074
05/01/1993,Exports,Monchy,MidWest,760109.8,26832607.07,65019554.45,51193073.26,2.25,1.87,1.93919
05/01/1993,Exports,Niagara Falls,East,558435.2,19713299.71,67279585.28,52972506,3.19,2.65,2.74805
05/01/1993,Exports,Ojibway (Windsor),MidWest,15567.3,549540.6639,1168206,919785.68,1.98,1.64,1.70068
05/01/1993,Exports,Philipsburg,East,10648.5,375902.2926,1836756,1446167.78,4.57,3.79,3.93023
05/01/1993,Exports,Reagan Field,MidWest,337.4,11910.54454,19968,15721.78,1.26,1.04,1.07848
05/01/1993,Exports,Sprague,MidWest,13618.5,480746.1494,2084909.84,1641551.42,4.05,3.37,3.49469
05/01/1993,Exports,St Clair,MidWest,99383.7,3508340.205,9904718.11,7798468.69,2.63,2.19,2.27103
05/01/1993,Exports,Total,Total,4474278.71,157946342.2,446481644,351536821.5,2.63,2.19,2.27103
05/01/1993,Imports,Cardston,MidWest,1849.4,65285.5989,204969.85,161382.78,2.94,2.44,2.53028
05/01/1993,Imports,Huntingdon,West,1036.2,36578.8567,105894,83375.52,2.65,2.2,2.2814
05/01/1993,Imports,Iroquois,East,14019.8,494912.4254,1342103,1056703.29,2.53,2.1,2.1777
05/01/1993,Imports,Ojibway (Windsor),MidWest,17474.7,616873.7186,1751451,1379002.98,2.69,2.23,2.31251
05/01/1993,Imports,St Clair,MidWest,35711.5,1260650.3,2996962.3,2359654.9,2.21,1.84,1.90808
05/01/1993,Imports,Total,Total,70091.6,2474300.9,6401380.15,5040119.48,2.42,2.01,2.08437
06/01/1993,Exports,Aden,MidWest,7026.1,248028.0883,372009,290950.26,1.4,1.16,1.20292
06/01/1993,Exports,Cardston,MidWest,24641.2,869858.0619,1466071.18,1146622.23,1.57,1.3,1.3481
06/01/1993,Exports,Cornwall,East,22516.7,794861.1684,2376599.75,1858751.56,2.79,2.3,2.3851
06/01/1993,Exports,Emerson,MidWest,890628.7,31440049.79,85480872.62,66855054.45,2.54,2.1,2.1777
06/01/1993,Exports,Highwater,East,15702.8,554323.9442,2409191.24,1884241.55,4.05,3.34,3.46358
06/01/1993,Exports,Huntingdon,West,576101.2,20336926.5,40816885.87,31923107.99,1.82,1.5,1.5555
06/01/1993,Exports,Iroquois,East,504790,17819572.55,53337780.17,41715767.38,2.8,2.31,2.39547
06/01/1993,Exports,Kingsgate,West,1050326.2,37077525.15,93456567.09,73092888.39,2.33,1.92,1.99104
06/01/1993,Exports,Monchy,MidWest,1180732.6,41680996.5,83663905.85,65433994.88,1.86,1.54,1.59698
06/01/1993,Exports,Niagara Falls,East,527136.3,18608418.43,62151259,48608837.01,3.12,2.57,2.66509
06/01/1993,Exports,Ojibway (Windsor),MidWest,12216.6,431257.7309,942422,737073.36,2.03,1.68,1.74216
06/01/1993,Exports,Philipsburg,East,9991.1,352695.4402,1799455,1407363.52,4.76,3.93,4.07541
06/01/1993,Exports,Reagan Field,MidWest,223,7872.114499,13140,10276.87,1.27,1.05,1.08885
06/01/1993,Exports,Sarnia,MidWest,849.9,30002.2875,58795,45983.89,1.83,1.51,1.56587
06/01/1993,Exports,Sprague,MidWest,13279.6,468782.6534,1835118.43,1435256.08,3.66,3.02,3.13174
06/01/1993,Exports,St Clair,MidWest,43001.9,1518008.433,4333062.66,3388911.83,2.67,2.2,2.2814
06/01/1993,Exports,Total,Total,4879163.9,172239178.8,434513134.9,339835081.2,2.34,1.93,2.00141
06/01/1993,Imports,Cardston,MidWest,348.5,12302.38522,28315,22145.32,2.15,1.77,1.83549
06/01/1993,Imports,Iroquois,East,11894.7,419894.3513,1236892,967379.95,2.74,2.26,2.34362
06/01/1993,Imports,Ojibway (Windsor),MidWest,16911,596974.5664,1728496,1351866.1,2.73,2.25,2.33325
06/01/1993,Imports,St Clair,MidWest,25290.5,892778.9764,2307147,1804432.19,2.4,1.98,2.05326
06/01/1993,Imports,Total,Total,62809.2,2217225.175,6232865,4874757.55,2.63,2.17,2.25029
06/01/1993,Imports,Windsor (Ojibway),East,8364.5,295274.8957,932015,728933.99,2.94,2.43,2.51991
07/01/1993,Exports,Aden,MidWest,10096.1,356402.0412,510980,398673.64,1.4,1.15,1.19255
07/01/1993,Exports,Cardston,MidWest,34660,1223531.339,2280762.09,1779482.01,1.75,1.44,1.49328
07/01/1993,Exports,Cornwall,East,29261.8,1032969.686,3477622.25,2713288.79,3.14,2.59,2.68583
07/01/1993,Exports,Emerson,MidWest,947623.8,33452031.64,88883442.86,69348086.81,2.48,2.04,2.11548
07/01/1993,Exports,Highwater,East,14882.8,525377.1555,2312580.93,1804307.51,4.11,3.38,3.50506
07/01/1993,Exports,Huntingdon,West,639560.7,22577107.89,45655562.83,35621099.19,1.83,1.51,1.56587
07/01/1993,Exports,Iroquois,East,555812.7,19620722.94,57300190.49,44706398.14,2.72,2.24,2.32288
07/01/1993,Exports,Kingsgate,West,1100114.4,38835096.5,101987227,79571839.71,2.45,2.02,2.09474
07/01/1993,Exports,Monchy,MidWest,1260405.2,44493515.92,83351624.56,65032085.95,1.74,1.43,1.48291
07/01/1993,Exports,Niagara Falls,East,538517.7,19010192.8,61233340.8,47775096.2,3.01,2.47,2.56139
07/01/1993,Exports,Ojibway (Windsor),MidWest,18133.5,640129.9923,1336638,1042863.38,1.94,1.6,1.6592
07/01/1993,Exports,Philipsburg,East,10579.4,373462.9961,1808565,1411067.33,4.52,3.72,3.85764
07/01/1993,Exports,Reagan Field,MidWest,349.2,12327.09589,20656,16116.1,1.27,1.04,1.07848
07/01/1993,Exports,Sarnia,MidWest,2483.158,87657.8659,237411,185231.33,2.52,2.08,2.15696
07/01/1993,Exports,Sprague,MidWest,13444.5,474603.782,1792105,1398225.01,3.53,2.9,3.0073
07/01/1993,Exports,St Clair,MidWest,55420.7,1956404.018,4989977.87,3893249.49,2.36,1.94,2.01178
07/01/1993,Exports,Total,Total,5231345.658,184671533.7,457178686.6,356697110.6,2.3,1.89,1.95993
07/01/1993,Imports,Iroquois,East,7929.7,279926.0374,759513,592582.51,2.53,2.08,2.15696
07/01/1993,Imports,Ojibway (Windsor),MidWest,17406.5,614466.193,1793137,1399030.19,2.74,2.26,2.34362
07/01/1993,Imports,St Clair,MidWest,26133.5,922537.6873,2389149,1864046.97,2.41,1.98,2.05326
07/01/1993,Imports,Total,Total,68072,2403007.077,6040831.65,4713140.09,2.35,1.93,2.00141
07/01/1993,Imports,Windsor (Ojibway),East,16602.3,586077.1594,1099032.65,857480.42,1.75,1.44,1.49328
08/01/1993,Exports,Aden,MidWest,12269.4,433121.6217,608309,464783.77,1.37,1.11,1.15107
08/01/1993,Exports,Cardston,MidWest,39204.6,1383960.09,1826720,1395721.27,1.23,0.99,1.02663
08/01/1993,Exports,Cornwall,East,32425.3,1144644.279,3937754.28,3008675.34,3.21,2.59,2.68583
08/01/1993,Exports,Emerson,MidWest,917996.2,32406148.86,90713910.71,69310750.85,2.61,2.11,2.18807
08/01/1993,Exports,Highwater,East,16941.5,598051.2457,2445828.53,1868756.52,3.82,3.08,3.19396
08/01/1993,Exports,Huntingdon,West,576556.2,20352988.44,44137876.36,33723927.54,1.96,1.58,1.63846
08/01/1993,Exports,Iroquois,East,557705.4,19687537.07,58302083.21,44546212.72,2.76,2.23,2.31251
08/01/1993,Exports,Kingsgate,West,1179706.8,41644784.78,113890982.6,87019393.77,2.56,2.06,2.13622
08/01/1993,Exports,Monchy,MidWest,1243947.23,43912533.75,92456830.58,70642443.9,1.95,1.58,1.63846
08/01/1993,Exports,Niagara Falls,East,610189,21540258.63,69866211.67,53381885.44,3.02,2.44,2.53028
08/01/1993,Exports,Ojibway (Windsor),MidWest,13720.5,484346.8475,980762,749359.72,1.88,1.52,1.57624
08/01/1993,Exports,Philipsburg,East,7162,252825.489,1447634,1106077.32,5.34,4.3,4.4591
08/01/1993,Exports,Reagan Field,MidWest,136.4,4815.051201,8112,6198.04,1.27,1.02,1.05774
08/01/1993,Exports,Sarnia,MidWest,7850.4,277126.6711,764869,584404.8,2.57,2.07,2.14659
08/01/1993,Exports,Sprague,MidWest,12160.2,429266.7567,1744283.46,1332734.92,3.79,3.06,3.17322
08/01/1993,Exports,St Clair,MidWest,53596.1,1891993.883,5550048,4240562.35,2.73,2.2,2.2814
08/01/1993,Exports,Total,Total,5281567.23,186444403.5,488682215.4,373381888.3,2.44,1.96,2.03252
08/01/1993,Imports,Sarnia,MidWest,14160,499861.6202,1259567,962383.1,2.35,1.89,1.95993
08/01/1993,Imports,St Clair,MidWest,13172.4,464998.3903,1071091,818376.38,2.15,1.73,1.79401
08/01/1993,Imports,Total,Total,35960,1269422.589,2461470,1880707.52,1.81,1.46,1.51402
08/01/1993,Imports,Windsor (Ojibway),East,8627.6,304562.5787,130812,99948.04,0.4,0.32,0.33184
09/01/1993,Exports,Aden,MidWest,12646.4,446430.0843,621801,470647.09,1.3,1.04,1.07848
09/01/1993,Exports,Cardston,MidWest,35833,1264939.367,2292728.35,1735387.88,1.69,1.35,1.39995
09/01/1993,Exports,Cornwall,East,34518.1,1218522.132,4161042.59,3149532.69,3.19,2.54,2.63398
09/01/1993,Exports,Emerson,MidWest,882742.1,31161645.22,94934814.34,71857063.35,2.84,2.27,2.35399
09/01/1993,Exports,Highwater,East,19015,671247.7902,2632412.24,1992497.85,3.66,2.92,3.02804
09/01/1993,Exports,Huntingdon,West,512517.1,18092346.61,41265457.11,31234216.72,2.07,1.65,1.71105
09/01/1993,Exports,Iroquois,East,523346.3,18474627.79,57117217.13,43232564.56,2.88,2.3,2.3851
09/01/1993,Exports,Kingsgate,West,1135703.9,40091440.08,111453184.9,84359975.05,2.6,2.08,2.15696
09/01/1993,Exports,Monchy,MidWest,1208205.8,42650826.89,99878564.84,75599035.09,2.17,1.74,1.80438
09/01/1993,Exports,Niagara Falls,East,611981.2,21603525.01,74252200.03,56202195.98,3.2,2.56,2.65472
09/01/1993,Exports,Ojibway (Windsor),MidWest,12619.9,445494.6088,1072455.59,811751.83,2.24,1.79,1.85623
09/01/1993,Exports,Philipsburg,East,8751.7,308943.4281,1552852,1175368.44,4.69,3.75,3.88875
09/01/1993,Exports,Reagan Field,MidWest,351.2,12397.69781,20685,15656.67,1.27,1.01,1.04737
09/01/1993,Exports,Sarnia,MidWest,12747.6,450002.5417,1256353,950945.53,2.6,2.08,2.15696
09/01/1993,Exports,Sprague,MidWest,13139.2,463826.3983,1933995.87,1463859.86,3.89,3.11,3.22507
09/01/1993,Exports,St Clair,MidWest,9392.8,331574.8748,1154741.4,874034.74,3.25,2.59,2.68583
09/01/1993,Exports,Total,Total,5039947.3,177914987.5,496501329.1,375806575.3,2.59,2.07,2.14659
09/01/1993,Exports,Windsor (Ojibway),East,6436,227196.9907,900823.7,681842.02,3.7,2.95,3.05915
09/01/1993,Imports,Emerson,MidWest,118.98,4200.108445,11659,8824.81,2.59,2.07,2.14659
09/01/1993,Imports,Iroquois,East,9425.2,332718.6259,834176.69,631396.27,2.34,1.86,1.92882
09/01/1993,Imports,Sarnia,MidWest,3304,116634.3781,322668,244230.48,2.58,2.06,2.13622
09/01/1993,Imports,St Clair,MidWest,12747.5,449999.0116,1037086.9,784980.93,2.15,1.72,1.78364
09/01/1993,Imports,Total,Total,33774.68,1192278.691,2346228.59,1775882.72,1.83,1.46,1.51402
09/01/1993,Imports,Windsor (Ojibway),East,8179,288726.5672,140638,106450.24,0.45,0.36,0.37332
10/01/1993,Exports,Aden,MidWest,18614,657092.1044,916108,690820.93,1.35,1.07,1.10959
10/01/1993,Exports,Cardston,MidWest,28944.9,1021782.812,1968778.83,1484621.49,1.79,1.43,1.48291
10/01/1993,Exports,Chippawa,East,3.7,130.613559,315,237.54,2.27,1.8,1.8666
10/01/1993,Exports,Cornwall,East,42652.1,1505660.156,4939557.51,3724833.45,3.06,2.43,2.51991
10/01/1993,Exports,Emerson,MidWest,954918.8,33709552.16,92379269.52,69661582.53,2.55,2.03,2.10511
10/01/1993,Exports,Highwater,East,26731,943630.012,2967246.28,2237548.24,2.93,2.33,2.41621
10/01/1993,Exports,Huntingdon,West,680999.6,24039940.92,52423683.23,39531777.58,1.99,1.58,1.63846
10/01/1993,Exports,Iroquois,East,545006.6,19239257.21,56311242.19,42463317.43,2.73,2.17,2.25029
10/01/1993,Exports,Kingsgate,West,1121650.7,39595348.6,98250171.38,74088726.38,2.26,1.8,1.8666
10/01/1993,Exports,Monchy,MidWest,1159962.8,40947802.59,84965057.02,64070655.27,1.93,1.53,1.58661
10/01/1993,Exports,Niagara Falls,East,578014.1,20404453.71,69902693.32,52712391.7,3.19,2.54,2.63398
10/01/1993,Exports,Ojibway (Windsor),MidWest,14149.4,499487.43,1187413,895407.26,2.21,1.76,1.82512
10/01/1993,Exports,Philipsburg,East,15752,556060.7515,2200021,1658997.15,3.69,2.93,3.03841
10/01/1993,Exports,Reagan Field,MidWest,356.2,12574.20262,21068,15887.01,1.27,1.01,1.04737
10/01/1993,Exports,Sprague,MidWest,15851,559555.5468,2072223.8,1562627.52,3.45,2.75,2.85175
10/01/1993,Exports,St Clair,MidWest,17812.1,628784.2631,1779213.91,1341673.92,2.65,2.11,2.18807
10/01/1993,Exports,Total,Total,5221419,184321113.1,472284062,356141105.4,2.37,1.88,1.94956
10/01/1993,Imports,Sarnia,MidWest,2335.4,82441.86638,219547,165556.53,2.48,1.98,2.05326
10/01/1993,Imports,St Clair,MidWest,16233.1,573044.0443,1387685.37,1046429.13,2.26,1.8,1.8666
10/01/1993,Imports,Total,Total,27300.2,963723.3195,2568449.37,1936822.5,2.48,1.97,2.04289
10/01/1993,Imports,Windsor (Ojibway),East,8731.7,308237.4089,961217,724836.84,2.9,2.3,2.3851
11/01/1993,Exports,Aden,MidWest,18083.7,638372.0044,890227,675574.47,1.35,1.08,1.11996
11/01/1993,Exports,Cardston,MidWest,16519.1,583140.1194,1533599.99,1163816.65,2.45,1.96,2.03252
11/01/1993,Exports,Chippawa,East,13720.8,484357.4378,1871145,1419972.43,3.66,2.93,3.03841
11/01/1993,Exports,Cornwall,East,42419.1,1497435.032,5598478.25,4248566.93,3.49,2.8,2.9036
11/01/1993,Exports,Emerson,MidWest,893694.2,31548264.89,90520233.33,68693893.73,2.68,2.15,2.22955
11/01/1993,Exports,Highwater,East,26857,948077.9332,2945952.09,2235620.84,2.9,2.32,2.40584
