Date,Type,Million Standard Cubic Metres,Terajoules,1000 Metric Tons
01/01/2009,Production,54012,2064987,0
01/01/2009,Receipts from Other Sources,0,0,0
01/01/2009,Imports,747,28570,0
01/01/2009,LNG,0,0,0
01/01/2009,Pipeline,747,28570,0
01/01/2009,Exports,6845,261711,0
01/01/2009,LNG,0,0,0
01/01/2009,Pipeline,6845,261711,0
01/01/2009,Stock Change,0,0,0
01/01/2009,Gross Inland Deliveries (Calculated),0,0,0
01/01/2009,Statistical Difference (Calculated),0,0,0
01/01/2009,Gross Inland Deliveries (Observed),0,0,0
01/01/2009,of which: Electricity and Heat Generation,0,0,0
01/01/2009,Closing Stocks,0,0,0
01/02/2009,Production,48814,1866264,0
01/02/2009,Receipts from Other Sources,0,0,0
01/02/2009,Imports,674,25783,0
01/02/2009,LNG,0,0,0
01/02/2009,Pipeline,674,25783,0
01/02/2009,Exports,10304,393959,0
01/02/2009,LNG,0,0,0
01/02/2009,Pipeline,10304,393957,0
01/02/2009,Stock Change,0,0,0
01/02/2009,Gross Inland Deliveries (Calculated),0,0,0
01/02/2009,Statistical Difference (Calculated),0,0,0
01/02/2009,Gross Inland Deliveries (Observed),0,0,0
01/02/2009,of which: Electricity and Heat Generation,0,0,0
01/02/2009,Closing Stocks,0,0,0
01/03/2009,Production,48166,1841486,0
01/03/2009,Receipts from Other Sources,0,0,0
01/03/2009,Imports,746,28551,0
01/03/2009,LNG,0,0,0
01/03/2009,Pipeline,746,28551,0
01/03/2009,Exports,7824,299147,0
01/03/2009,LNG,0,0,0
01/03/2009,Pipeline,7824,299146,0
01/03/2009,Stock Change,0,0,0
01/03/2009,Gross Inland Deliveries (Calculated),0,0,0
01/03/2009,Statistical Difference (Calculated),0,0,0
01/03/2009,Gross Inland Deliveries (Observed),0,0,0
01/03/2009,of which: Electricity and Heat Generation,0,0,0
01/03/2009,Closing Stocks,0,0,0
01/04/2009,Production,43368,1658078,0
01/04/2009,Receipts from Other Sources,0,0,0
01/04/2009,Imports,688,26338,0
01/04/2009,LNG,0,0,0
01/04/2009,Pipeline,688,26338,0
01/04/2009,Exports,10507,401706,0
01/04/2009,LNG,0,0,68
01/04/2009,Pipeline,10414,398170,0
01/04/2009,Stock Change,0,0,0
01/04/2009,Gross Inland Deliveries (Calculated),0,0,0
01/04/2009,Statistical Difference (Calculated),0,0,0
01/04/2009,Gross Inland Deliveries (Observed),0,0,0
01/04/2009,of which: Electricity and Heat Generation,0,0,0
01/04/2009,Closing Stocks,0,0,0
01/05/2009,Production,39628,1515086,0
01/05/2009,Receipts from Other Sources,0,0,0
01/05/2009,Imports,752,28773,0
01/05/2009,LNG,0,0,0
01/05/2009,Pipeline,752,28773,0
01/05/2009,Exports,13944,533126,0
01/05/2009,LNG,0,0,130
01/05/2009,Pipeline,13766,526336,0
01/05/2009,Stock Change,0,0,0
01/05/2009,Gross Inland Deliveries (Calculated),0,0,0
01/05/2009,Statistical Difference (Calculated),0,0,0
01/05/2009,Gross Inland Deliveries (Observed),0,0,0
01/05/2009,of which: Electricity and Heat Generation,0,0,0
01/05/2009,Closing Stocks,0,0,0
01/06/2009,Production,36106,1380415,0
01/06/2009,Receipts from Other Sources,0,0,0
01/06/2009,Imports,623,23849,0
01/06/2009,LNG,0,0,0
01/06/2009,Pipeline,623,23849,0
01/06/2009,Exports,13465,514812,0
01/06/2009,LNG,0,0,267
01/06/2009,Pipeline,13101,500904,0
01/06/2009,Stock Change,0,0,0
01/06/2009,Gross Inland Deliveries (Calculated),0,0,0
01/06/2009,Statistical Difference (Calculated),0,0,0
01/06/2009,Gross Inland Deliveries (Observed),0,0,0
01/06/2009,of which: Electricity and Heat Generation,0,0,0
01/06/2009,Closing Stocks,0,0,0
01/07/2009,Production,40948,1565555,0
01/07/2009,Receipts from Other Sources,0,0,0
01/07/2009,Imports,681,26062,0
01/07/2009,LNG,0,0,0
01/07/2009,Pipeline,681,26062,0
01/07/2009,Exports,16540,632378,0
01/07/2009,LNG,0,0,468
01/07/2009,Pipeline,15903,608034,0
01/07/2009,Stock Change,0,0,0
01/07/2009,Gross Inland Deliveries (Calculated),0,0,0
01/07/2009,Statistical Difference (Calculated),0,0,0
01/07/2009,Gross Inland Deliveries (Observed),0,0,0
01/07/2009,of which: Electricity and Heat Generation,0,0,0
01/07/2009,Closing Stocks,0,0,0
01/08/2009,Production,42850,1638265,0
01/08/2009,Receipts from Other Sources,0,0,0
01/08/2009,Imports,701,26835,0
01/08/2009,LNG,0,0,0
01/08/2009,Pipeline,701,26835,0
01/08/2009,Exports,15844,605781,0
01/08/2009,LNG,0,0,128
01/08/2009,Pipeline,15670,599126,0
01/08/2009,Stock Change,0,0,0
01/08/2009,Gross Inland Deliveries (Calculated),0,0,0
01/08/2009,Statistical Difference (Calculated),0,0,0
01/08/2009,Gross Inland Deliveries (Observed),0,0,0
01/08/2009,of which: Electricity and Heat Generation,0,0,0
01/08/2009,Closing Stocks,0,0,0
01/09/2009,Production,45295,1731728,0
01/09/2009,Receipts from Other Sources,0,0,0
01/09/2009,Imports,509,19463,0
01/09/2009,LNG,0,0,0
01/09/2009,Pipeline,509,19463,0
01/09/2009,Exports,16082,614870,0
01/09/2009,LNG,0,0,526
01/09/2009,Pipeline,15366,587499,0
01/09/2009,Stock Change,0,0,0
01/09/2009,Gross Inland Deliveries (Calculated),0,0,0
01/09/2009,Statistical Difference (Calculated),0,0,0
01/09/2009,Gross Inland Deliveries (Observed),0,0,0
01/09/2009,of which: Electricity and Heat Generation,0,0,0
01/09/2009,Closing Stocks,0,0,0
01/10/2009,Production,55030,2103922,0
01/10/2009,Receipts from Other Sources,0,0,0
01/10/2009,Imports,664,25393,0
01/10/2009,LNG,0,0,0
01/10/2009,Pipeline,664,25393,0
01/10/2009,Exports,16718,639175,0
01/10/2009,LNG,0,0,325
01/10/2009,Pipeline,16276,622271,0
01/10/2009,Stock Change,0,0,0
01/10/2009,Gross Inland Deliveries (Calculated),0,0,0
01/10/2009,Statistical Difference (Calculated),0,0,0
01/10/2009,Gross Inland Deliveries (Observed),0,0,0
01/10/2009,of which: Electricity and Heat Generation,0,0,0
01/10/2009,Closing Stocks,0,0,0
01/11/2009,Production,57291,2190376,0
01/11/2009,Receipts from Other Sources,0,0,0
01/11/2009,Imports,727,27825,0
01/11/2009,LNG,0,0,0
01/11/2009,Pipeline,727,27825,0
01/11/2009,Exports,21413,818698,0
01/11/2009,LNG,0,0,925
01/11/2009,Pipeline,20155,770565,0
01/11/2009,Stock Change,0,0,0
01/11/2009,Gross Inland Deliveries (Calculated),0,0,0
01/11/2009,Statistical Difference (Calculated),0,0,0
01/11/2009,Gross Inland Deliveries (Observed),0,0,0
01/11/2009,of which: Electricity and Heat Generation,0,0,0
01/11/2009,Closing Stocks,0,0,0
01/12/2009,Production,62137,2375659,0
01/12/2009,Receipts from Other Sources,0,0,0
01/12/2009,Imports,747,28593,0
01/12/2009,LNG,0,0,0
01/12/2009,Pipeline,747,28593,0
01/12/2009,Exports,23987,917071,0
01/12/2009,LNG,0,0,920
01/12/2009,Pipeline,22735,869204,0
01/12/2009,Stock Change,0,0,0
01/12/2009,Gross Inland Deliveries (Calculated),0,0,0
01/12/2009,Statistical Difference (Calculated),0,0,0
01/12/2009,Gross Inland Deliveries (Observed),0,0,0
01/12/2009,of which: Electricity and Heat Generation,0,0,0
01/12/2009,Closing Stocks,0,0,0
01/01/2010,Production,64333,2459585,0
01/01/2010,Receipts from Other Sources,0,0,0
01/01/2010,Imports,767,29358,0
01/01/2010,LNG,0,0,0
01/01/2010,Pipeline,767,29358,0
01/01/2010,Exports,12354,472324,0
01/01/2010,LNG,0,0,584
01/01/2010,Pipeline,11559,441954,0
01/01/2010,Stock Change,0,0,0
01/01/2010,Gross Inland Deliveries (Calculated),0,0,0
01/01/2010,Statistical Difference (Calculated),0,0,0
01/01/2010,Gross Inland Deliveries (Observed),0,0,0
01/01/2010,of which: Electricity and Heat Generation,0,0,0
01/01/2010,Closing Stocks,0,0,0
01/02/2010,Production,57919,2214384,0
01/02/2010,Receipts from Other Sources,0,0,0
01/02/2010,Imports,686,26236,0
01/02/2010,LNG,0,0,0
01/02/2010,Pipeline,686,26236,0
01/02/2010,Exports,17497,668945,0
01/02/2010,LNG,0,0,659
01/02/2010,Pipeline,16600,634679,0
01/02/2010,Stock Change,0,0,0
01/02/2010,Gross Inland Deliveries (Calculated),0,0,0
01/02/2010,Statistical Difference (Calculated),0,0,0
01/02/2010,Gross Inland Deliveries (Observed),0,0,0
01/02/2010,of which: Electricity and Heat Generation,0,0,0
01/02/2010,Closing Stocks,0,0,0
01/03/2010,Production,60433,2310502,0
01/03/2010,Receipts from Other Sources,0,0,0
01/03/2010,Imports,754,28848,0
01/03/2010,LNG,0,0,0
01/03/2010,Pipeline,754,28848,0
01/03/2010,Exports,16582,633988,0
01/03/2010,LNG,0,0,1517
01/03/2010,Pipeline,14519,555109,0
01/03/2010,Stock Change,0,0,0
01/03/2010,Gross Inland Deliveries (Calculated),0,0,0
01/03/2010,Statistical Difference (Calculated),0,0,0
01/03/2010,Gross Inland Deliveries (Observed),0,0,0
01/03/2010,of which: Electricity and Heat Generation,0,0,0
01/03/2010,Closing Stocks,0,0,0
01/04/2010,Production,56496,2159969,0
01/04/2010,Receipts from Other Sources,0,0,0
01/04/2010,Imports,681,26062,0
01/04/2010,LNG,0,0,0
01/04/2010,Pipeline,681,26062,0
01/04/2010,Exports,14015,535839,0
01/04/2010,LNG,0,0,785
01/04/2010,Pipeline,12947,495012,0
01/04/2010,Stock Change,0,0,0
01/04/2010,Gross Inland Deliveries (Calculated),0,0,0
01/04/2010,Statistical Difference (Calculated),0,0,0
01/04/2010,Gross Inland Deliveries (Observed),0,0,0
01/04/2010,of which: Electricity and Heat Generation,0,0,0
01/04/2010,Closing Stocks,0,0,0
01/05/2010,Production,51879,1983469,0
01/05/2010,Receipts from Other Sources,0,0,0
01/05/2010,Imports,727,27794,0
01/05/2010,LNG,0,0,0
01/05/2010,Pipeline,727,27794,0
01/05/2010,Exports,14528,555435,0
01/05/2010,LNG,0,0,928
01/05/2010,Pipeline,13265,507147,0
01/05/2010,Stock Change,0,0,0
01/05/2010,Gross Inland Deliveries (Calculated),0,0,0
01/05/2010,Statistical Difference (Calculated),0,0,0
01/05/2010,Gross Inland Deliveries (Observed),0,0,0
01/05/2010,of which: Electricity and Heat Generation,0,0,0
01/05/2010,Closing Stocks,0,0,0
01/06/2010,Production,44355,1695785,0
01/06/2010,Receipts from Other Sources,0,0,0
01/06/2010,Imports,640,24468,0
01/06/2010,LNG,0,0,0
01/06/2010,Pipeline,640,24468,0
01/06/2010,Exports,13069,499672,0
01/06/2010,LNG,0,0,780
01/06/2010,Pipeline,12007,459074,0
01/06/2010,Stock Change,0,0,0
01/06/2010,Gross Inland Deliveries (Calculated),0,0,0
01/06/2010,Statistical Difference (Calculated),0,0,0
01/06/2010,Gross Inland Deliveries (Observed),0,0,0
01/06/2010,of which: Electricity and Heat Generation,0,0,0
01/06/2010,Closing Stocks,0,0,0
01/07/2010,Production,44621,1705976,0
01/07/2010,Receipts from Other Sources,0,0,0
01/07/2010,Imports,0,0,0
01/07/2010,LNG,0,0,0
01/07/2010,Pipeline,0,0,0
01/07/2010,Exports,12504,478086,0
01/07/2010,LNG,0,0,980
01/07/2010,Pipeline,11171,427120,0
01/07/2010,Stock Change,0,0,0
01/07/2010,Gross Inland Deliveries (Calculated),0,0,0
01/07/2010,Statistical Difference (Calculated),0,0,0
01/07/2010,Gross Inland Deliveries (Observed),0,0,0
01/07/2010,of which: Electricity and Heat Generation,0,0,0
01/07/2010,Closing Stocks,0,0,0
01/08/2010,Production,43803,1674696,0
01/08/2010,Receipts from Other Sources,0,0,0
01/08/2010,Imports,0,0,0
01/08/2010,LNG,0,0,0
01/08/2010,Pipeline,0,0,0
01/08/2010,Exports,10997,420456,0
01/08/2010,LNG,0,0,526
01/08/2010,Pipeline,10281,393063,0
01/08/2010,Stock Change,0,0,0
01/08/2010,Gross Inland Deliveries (Calculated),0,0,0
01/08/2010,Statistical Difference (Calculated),0,0,0
01/08/2010,Gross Inland Deliveries (Observed),0,0,0
01/08/2010,of which: Electricity and Heat Generation,0,0,0
01/08/2010,Closing Stocks,0,0,0
01/09/2010,Production,48628,1859173,0
01/09/2010,Receipts from Other Sources,0,0,0
01/09/2010,Imports,0,0,0
01/09/2010,LNG,0,0,0
01/09/2010,Pipeline,0,0,0
01/09/2010,Exports,13737,525212,0
01/09/2010,LNG,0,0,1263
01/09/2010,Pipeline,12018,459495,0
01/09/2010,Stock Change,0,0,0
01/09/2010,Gross Inland Deliveries (Calculated),0,0,0
01/09/2010,Statistical Difference (Calculated),0,0,0
01/09/2010,Gross Inland Deliveries (Observed),0,0,0
01/09/2010,of which: Electricity and Heat Generation,0,0,0
01/09/2010,Closing Stocks,0,0,0
01/10/2010,Production,58461,2235112,0
01/10/2010,Receipts from Other Sources,0,0,0
01/10/2010,Imports,0,0,0
01/10/2010,LNG,0,0,0
01/10/2010,Pipeline,0,0,0
01/10/2010,Exports,17908,684691,0
01/10/2010,LNG,0,0,1057
01/10/2010,Pipeline,16470,629711,0
01/10/2010,Stock Change,0,0,0
01/10/2010,Gross Inland Deliveries (Calculated),0,0,0
01/10/2010,Statistical Difference (Calculated),0,0,0
01/10/2010,Gross Inland Deliveries (Observed),0,0,0
01/10/2010,of which: Electricity and Heat Generation,0,0,0
01/10/2010,Closing Stocks,0,0,0
01/11/2010,Production,59569,2277468,0
01/11/2010,Receipts from Other Sources,0,0,0
01/11/2010,Imports,0,0,0
01/11/2010,LNG,0,0,0
01/11/2010,Pipeline,0,0,0
01/11/2010,Exports,16596,634524,0
01/11/2010,LNG,0,0,462
01/11/2010,Pipeline,15968,610492,0
01/11/2010,Stock Change,0,0,0
01/11/2010,Gross Inland Deliveries (Calculated),0,0,0
01/11/2010,Statistical Difference (Calculated),0,0,0
01/11/2010,Gross Inland Deliveries (Observed),0,0,0
01/11/2010,of which: Electricity and Heat Generation,0,0,0
01/11/2010,Closing Stocks,0,0,0
01/12/2010,Production,63351,2422039,0
01/12/2010,Receipts from Other Sources,0,0,0
01/12/2010,Imports,0,0,0
01/12/2010,LNG,0,0,0
01/12/2010,Pipeline,0,0,0
01/12/2010,Exports,21318,815039,0
01/12/2010,LNG,0,0,1177
01/12/2010,Pipeline,19717,753820,0
01/12/2010,Stock Change,0,0,0
01/12/2010,Gross Inland Deliveries (Calculated),0,0,0
01/12/2010,Statistical Difference (Calculated),0,0,0
01/12/2010,Gross Inland Deliveries (Observed),0,0,0
01/12/2010,of which: Electricity and Heat Generation,0,0,0
01/12/2010,Closing Stocks,0,0,0
01/01/2011,Production,63800,2439202,0
01/01/2011,Receipts from Other Sources,0,0,0
01/01/2011,Imports,0,0,0
01/01/2011,LNG,0,0,0
01/01/2011,Pipeline,0,0,0
01/01/2011,Exports,19654,751432,0
01/01/2011,LNG,0,0,332
01/01/2011,Pipeline,19202,734165,0
01/01/2011,Stock Change,0,0,0
01/01/2011,Gross Inland Deliveries (Calculated),0,0,0
01/01/2011,Statistical Difference (Calculated),0,0,0
01/01/2011,Gross Inland Deliveries (Observed),0,0,0
01/01/2011,of which: Electricity and Heat Generation,0,0,0
01/01/2011,Closing Stocks,0,0,0
01/02/2011,Production,57330,2191842,0
01/02/2011,Receipts from Other Sources,0,0,0
01/02/2011,Imports,0,0,0
01/02/2011,LNG,0,0,0
01/02/2011,Pipeline,0,0,0
01/02/2011,Exports,19392,741431,0
01/02/2011,LNG,0,0,920
01/02/2011,Pipeline,18140,693559,0
01/02/2011,Stock Change,0,0,0
01/02/2011,Gross Inland Deliveries (Calculated),0,0,0
01/02/2011,Statistical Difference (Calculated),0,0,0
01/02/2011,Gross Inland Deliveries (Observed),0,0,0
01/02/2011,of which: Electricity and Heat Generation,0,0,0
01/02/2011,Closing Stocks,0,0,0
01/03/2011,Production,61516,2351884,0
01/03/2011,Receipts from Other Sources,0,0,0
01/03/2011,Imports,0,0,0
01/03/2011,LNG,0,0,0
01/03/2011,Pipeline,0,0,0
01/03/2011,Exports,19290,737523,0
01/03/2011,LNG,0,0,1115
01/03/2011,Pipeline,17774,679543,0
01/03/2011,Stock Change,0,0,0
01/03/2011,Gross Inland Deliveries (Calculated),0,0,0
01/03/2011,Statistical Difference (Calculated),0,0,0
01/03/2011,Gross Inland Deliveries (Observed),0,0,0
01/03/2011,of which: Electricity and Heat Generation,0,0,0
01/03/2011,Closing Stocks,0,0,0
01/04/2011,Production,57468,2197141,0
01/04/2011,Receipts from Other Sources,0,0,0
01/04/2011,Imports,0,0,0
01/04/2011,LNG,0,0,0
01/04/2011,Pipeline,0,0,0
01/04/2011,Exports,17238,659075,0
01/04/2011,LNG,0,0,1058
01/04/2011,Pipeline,15799,604027,0
01/04/2011,Stock Change,0,0,0
01/04/2011,Gross Inland Deliveries (Calculated),0,0,0
01/04/2011,Statistical Difference (Calculated),0,0,0
01/04/2011,Gross Inland Deliveries (Observed),0,0,0
01/04/2011,of which: Electricity and Heat Generation,0,0,0
01/04/2011,Closing Stocks,0,0,0
01/05/2011,Production,58001,2217506,0
01/05/2011,Receipts from Other Sources,0,0,0
01/05/2011,Imports,0,0,0
01/05/2011,LNG,0,0,0
01/05/2011,Pipeline,0,0,0
01/05/2011,Exports,18008,688503,0
01/05/2011,LNG,0,0,1197
01/05/2011,Pipeline,16380,626243,0
01/05/2011,Stock Change,0,0,0
01/05/2011,Gross Inland Deliveries (Calculated),0,0,0
01/05/2011,Statistical Difference (Calculated),0,0,0
01/05/2011,Gross Inland Deliveries (Observed),0,0,0
01/05/2011,of which: Electricity and Heat Generation,0,0,0
01/05/2011,Closing Stocks,0,0,0
01/06/2011,Production,50769,1941012,0
01/06/2011,Receipts from Other Sources,0,0,0
01/06/2011,Imports,0,0,0
01/06/2011,LNG,0,0,0
01/06/2011,Pipeline,0,0,0
01/06/2011,Exports,14422,551386,0
01/06/2011,LNG,0,0,779
01/06/2011,Pipeline,13362,510871,0
01/06/2011,Stock Change,0,0,0
01/06/2011,Gross Inland Deliveries (Calculated),0,0,0
01/06/2011,Statistical Difference (Calculated),0,0,0
01/06/2011,Gross Inland Deliveries (Observed),0,0,0
01/06/2011,of which: Electricity and Heat Generation,0,0,0
01/06/2011,Closing Stocks,0,0,0
01/07/2011,Production,48403,1850543,0
01/07/2011,Receipts from Other Sources,0,0,0
01/07/2011,Imports,0,0,0
01/07/2011,LNG,0,0,0
01/07/2011,Pipeline,0,0,0
01/07/2011,Exports,12508,478229,0
01/07/2011,LNG,0,0,850
01/07/2011,Pipeline,11351,434002,0
01/07/2011,Stock Change,0,0,0
01/07/2011,Gross Inland Deliveries (Calculated),0,0,0
01/07/2011,Statistical Difference (Calculated),0,0,0
01/07/2011,Gross Inland Deliveries (Observed),0,0,0
01/07/2011,of which: Electricity and Heat Generation,0,0,0
01/07/2011,Closing Stocks,0,0,0
01/08/2011,Production,46198,1766273,0
01/08/2011,Receipts from Other Sources,0,0,0
01/08/2011,Imports,0,0,0
01/08/2011,LNG,0,0,0
01/08/2011,Pipeline,0,0,0
01/08/2011,Exports,10538,402912,0
01/08/2011,LNG,0,0,400
01/08/2011,Pipeline,9993,382067,0
01/08/2011,Stock Change,0,0,0
01/08/2011,Gross Inland Deliveries (Calculated),0,0,0
01/08/2011,Statistical Difference (Calculated),0,0,0
01/08/2011,Gross Inland Deliveries (Observed),0,0,0
01/08/2011,of which: Electricity and Heat Generation,0,0,0
01/08/2011,Closing Stocks,0,0,0
01/09/2011,Production,48488,1853823,0
01/09/2011,Receipts from Other Sources,0,0,0
01/09/2011,Imports,0,0,0
01/09/2011,LNG,0,0,0
01/09/2011,Pipeline,0,0,0
01/09/2011,Exports,13859,529861,0
01/09/2011,LNG,0,0,1640
01/09/2011,Pipeline,11628,444588,0
01/09/2011,Stock Change,0,0,0
01/09/2011,Gross Inland Deliveries (Calculated),0,0,0
01/09/2011,Statistical Difference (Calculated),0,0,0
01/09/2011,Gross Inland Deliveries (Observed),0,0,0
01/09/2011,of which: Electricity and Heat Generation,0,0,0
01/09/2011,Closing Stocks,0,0,0
01/10/2011,Production,56769,2170402,0
01/10/2011,Receipts from Other Sources,0,0,0
01/10/2011,Imports,0,0,0
01/10/2011,LNG,0,0,0
01/10/2011,Pipeline,0,0,0
01/10/2011,Exports,14080,538318,0
01/10/2011,LNG,0,0,138
01/10/2011,Pipeline,13892,531135,0
01/10/2011,Stock Change,0,0,0
01/10/2011,Gross Inland Deliveries (Calculated),0,0,0
01/10/2011,Statistical Difference (Calculated),0,0,0
01/10/2011,Gross Inland Deliveries (Observed),0,0,0
01/10/2011,of which: Electricity and Heat Generation,0,0,0
01/10/2011,Closing Stocks,0,0,0
01/11/2011,Production,60247,2303379,0
01/11/2011,Receipts from Other Sources,0,0,0
01/11/2011,Imports,0,0,0
01/11/2011,LNG,0,0,0
01/11/2011,Pipeline,0,0,0
01/11/2011,Exports,17794,680337,0
01/11/2011,LNG,0,0,1051
01/11/2011,Pipeline,16365,625674,0
01/11/2011,Stock Change,0,0,0
01/11/2011,Gross Inland Deliveries (Calculated),0,0,0
01/11/2011,Statistical Difference (Calculated),0,0,0
01/11/2011,Gross Inland Deliveries (Observed),0,0,0
01/11/2011,of which: Electricity and Heat Generation,0,0,0
01/11/2011,Closing Stocks,0,0,0
01/12/2011,Production,63457,2426089,0
01/12/2011,Receipts from Other Sources,0,0,0
01/12/2011,Imports,0,0,0
01/12/2011,LNG,0,0,0
01/12/2011,Pipeline,0,0,0
01/12/2011,Exports,18074,691008,0
01/12/2011,LNG,0,0,787
01/12/2011,Pipeline,17003,650062,0
01/12/2011,Stock Change,0,0,0
01/12/2011,Gross Inland Deliveries (Calculated),0,0,0
01/12/2011,Statistical Difference (Calculated),0,0,0
01/12/2011,Gross Inland Deliveries (Observed),0,0,0
01/12/2011,of which: Electricity and Heat Generation,0,0,0
01/12/2011,Closing Stocks,0,0,0
01/01/2012,Production,63512,2428212,0
01/01/2012,Receipts from Other Sources,0,0,0
01/01/2012,Imports,778,29755,0
01/01/2012,LNG,0,0,0
01/01/2012,Pipeline,778,29755,0
01/01/2012,Exports,19079,729451,0
01/01/2012,LNG,0,0,582
01/01/2012,Pipeline,18287,699148,0
01/01/2012,Stock Change,0,0,0
01/01/2012,Gross Inland Deliveries (Calculated),0,0,0
01/01/2012,Statistical Difference (Calculated),0,0,0
01/01/2012,Gross Inland Deliveries (Observed),0,0,0
01/01/2012,of which: Electricity and Heat Generation,0,0,0
01/01/2012,Closing Stocks,0,0,0
01/02/2012,Production,60336,2306778,0
01/02/2012,Receipts from Other Sources,0,0,0
01/02/2012,Imports,731,27959,0
01/02/2012,LNG,0,0,0
01/02/2012,Pipeline,731,27959,0
01/02/2012,Exports,20521,784592,0
01/02/2012,LNG,0,0,529
01/02/2012,Pipeline,19801,757050,0
01/02/2012,Stock Change,0,0,0
01/02/2012,Gross Inland Deliveries (Calculated),0,0,0
01/02/2012,Statistical Difference (Calculated),0,0,0
01/02/2012,Gross Inland Deliveries (Observed),0,0,0
01/02/2012,of which: Electricity and Heat Generation,0,0,0
01/02/2012,Closing Stocks,0,0,0
01/03/2012,Production,62177,2377180,0
01/03/2012,Receipts from Other Sources,0,0,0
01/03/2012,Imports,731,27959,0
01/03/2012,LNG,0,0,0
01/03/2012,Pipeline,0,0,0
01/03/2012,Exports,21315,814921,0
01/03/2012,LNG,0,0,1113
01/03/2012,Pipeline,19801,757050,0
01/03/2012,Stock Change,0,0,0
01/03/2012,Gross Inland Deliveries (Calculated),0,0,0
01/03/2012,Statistical Difference (Calculated),0,0,0
01/03/2012,Gross Inland Deliveries (Observed),0,0,0
01/03/2012,of which: Electricity and Heat Generation,0,0,0
01/03/2012,Closing Stocks,0,0,0
01/04/2012,Production,55975,2140043,0
01/04/2012,Receipts from Other Sources,0,0,0
01/04/2012,Imports,619,23673,0
01/04/2012,LNG,0,0,0
01/04/2012,Pipeline,619,23673,0
01/04/2012,Exports,14628,559265,0
01/04/2012,LNG,0,0,333
01/04/2012,Pipeline,14174,541904,0
01/04/2012,Stock Change,0,0,0
01/04/2012,Gross Inland Deliveries (Calculated),0,0,0
01/04/2012,Statistical Difference (Calculated),0,0,0
01/04/2012,Gross Inland Deliveries (Observed),0,0,0
01/04/2012,of which: Electricity and Heat Generation,0,0,0
01/04/2012,Closing Stocks,0,0,0
01/05/2012,Production,51803,1980557,0
01/05/2012,Receipts from Other Sources,0,0,0
01/05/2012,Imports,0,0,0
01/05/2012,LNG,0,0,0
01/05/2012,Pipeline,0,0,0
01/05/2012,Exports,13524,517072,0
01/05/2012,LNG,0,0,660
01/05/2012,Pipeline,12627,482755,0
01/05/2012,Stock Change,0,0,0
01/05/2012,Gross Inland Deliveries (Calculated),0,0,0
01/05/2012,Statistical Difference (Calculated),0,0,0
01/05/2012,Gross Inland Deliveries (Observed),0,0,0
01/05/2012,of which: Electricity and Heat Generation,0,0,0
01/05/2012,Closing Stocks,0,0,0
01/06/2012,Production,45690,1746853,0
01/06/2012,Receipts from Other Sources,0,0,0
01/06/2012,Imports,658,25191,0
01/06/2012,LNG,0,0,0
01/06/2012,Pipeline,658,25191,0
01/06/2012,Exports,12970,495869,0
01/06/2012,LNG,0,0,399
01/06/2012,Pipeline,12427,475112,0
01/06/2012,Stock Change,0,0,0
01/06/2012,Gross Inland Deliveries (Calculated),0,0,0
01/06/2012,Statistical Difference (Calculated),0,0,0
01/06/2012,Gross Inland Deliveries (Observed),0,0,0
01/06/2012,of which: Electricity and Heat Generation,0,0,0
01/06/2012,Closing Stocks,0,0,0
01/07/2012,Production,44914,1717175,0
01/07/2012,Receipts from Other Sources,0,0,0
01/07/2012,Imports,676,25856,0
01/07/2012,LNG,0,0,0
01/07/2012,Pipeline,676,25856,0
01/07/2012,Exports,14491,554046,0
01/07/2012,LNG,0,0,1456
01/07/2012,Pipeline,12511,478335,0
01/07/2012,Stock Change,0,0,0
01/07/2012,Gross Inland Deliveries (Calculated),0,0,0
01/07/2012,Statistical Difference (Calculated),0,0,0
01/07/2012,Gross Inland Deliveries (Observed),0,0,0
01/07/2012,of which: Electricity and Heat Generation,0,0,0
01/07/2012,Closing Stocks,0,0,0
01/08/2012,Production,44929,1717753,0
01/08/2012,Receipts from Other Sources,0,0,0
01/08/2012,Imports,674,25787,0
01/08/2012,LNG,0,0,0
01/08/2012,Pipeline,674,25787,0
01/08/2012,Exports,12591,481379,0
01/08/2012,LNG,0,0,402
01/08/2012,Pipeline,12044,460477,0
01/08/2012,Stock Change,0,0,0
01/08/2012,Gross Inland Deliveries (Calculated),0,0,0
01/08/2012,Statistical Difference (Calculated),0,0,0
01/08/2012,Gross Inland Deliveries (Observed),0,0,0
01/08/2012,of which: Electricity and Heat Generation,0,0,0
01/08/2012,Closing Stocks,0,0,0
01/09/2012,Production,49948,1909647,0
01/09/2012,Receipts from Other Sources,0,0,0
01/09/2012,Imports,468,17919,0
01/09/2012,LNG,0,0,0
01/09/2012,Pipeline,468,17919,0
01/09/2012,Exports,14828,566905,0
01/09/2012,LNG,0,0,1054
01/09/2012,Pipeline,13394,512102,0
01/09/2012,Stock Change,0,0,0
01/09/2012,Gross Inland Deliveries (Calculated),0,0,0
01/09/2012,Statistical Difference (Calculated),0,0,0
01/09/2012,Gross Inland Deliveries (Observed),0,0,0
01/09/2012,of which: Electricity and Heat Generation,0,0,0
01/09/2012,Closing Stocks,0,0,0
01/10/2012,Production,54204,2072338,0
01/10/2012,Receipts from Other Sources,0,0,0
01/10/2012,Imports,654,25026,0
01/10/2012,LNG,0,0,0
01/10/2012,Pipeline,654,25026,0
01/10/2012,Exports,15623,597334,0
